contest,pref_voter_id,serial_number,tally,precinct,vote_rank,candidate,over_vote,under_vote
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006131,0000001,Vote by Mail - 400C,208600,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006132,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006132,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006132,0000001,Vote by Mail - 400C,208600,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006133,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006133,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006133,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006134,0000001,Vote by Mail - 400C,208600,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006134,0000001,Vote by Mail - 400C,208600,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006134,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006135,0000001,Vote by Mail - 400C,208600,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006135,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006135,0000001,Vote by Mail - 400C,208600,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006136,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006136,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006136,0000001,Vote by Mail - 400C,208600,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006137,0000001,Vote by Mail - 400C,208600,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006137,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006137,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006138,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006138,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006138,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006139,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006139,0000001,Vote by Mail - 400C,208600,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006139,0000001,Vote by Mail - 400C,208600,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006140,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006140,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006140,0000001,Vote by Mail - 400C,208600,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006141,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006141,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006141,0000001,Vote by Mail - 400C,208600,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006142,0000001,Vote by Mail - 400C,208600,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006142,0000001,Vote by Mail - 400C,208600,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006142,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006143,0000001,Vote by Mail - 400C,208600,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006143,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006143,0000001,Vote by Mail - 400C,208600,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006144,0000001,Vote by Mail - 400C,208600,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006144,0000001,Vote by Mail - 400C,208600,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006144,0000001,Vote by Mail - 400C,208600,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006145,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006145,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006145,0000001,Vote by Mail - 400C,208600,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006146,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006146,0000001,Vote by Mail - 400C,208600,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006146,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006147,0000001,Vote by Mail - 400C,208600,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006147,0000001,Vote by Mail - 400C,208600,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006147,0000001,Vote by Mail - 400C,208600,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006148,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006148,0000001,Vote by Mail - 400C,208600,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006148,0000001,Vote by Mail - 400C,208600,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006149,0000001,Vote by Mail - 400C,208600,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006149,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006149,0000001,Vote by Mail - 400C,208600,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006150,0000001,Vote by Mail - 400C,208600,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006150,0000001,Vote by Mail - 400C,208600,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006150,0000001,Vote by Mail - 400C,208600,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006151,0000001,Vote by Mail - 400C,208600,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006151,0000001,Vote by Mail - 400C,208600,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000006151,0000001,Vote by Mail - 400C,208600,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015886,0000004,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015886,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015886,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015887,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015887,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015887,0000004,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015888,0000004,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015888,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015888,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015889,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015889,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015889,0000004,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015890,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015890,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015890,0000004,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015891,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015891,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015891,0000004,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015892,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015892,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015892,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015893,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015893,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015893,0000004,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015894,0000004,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015894,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015894,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015895,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015895,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015895,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015896,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015896,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015896,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015897,0000004,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015897,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015897,0000004,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015898,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015898,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015898,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015899,0000004,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015899,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015899,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015900,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015900,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015900,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015901,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015901,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015901,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015902,0000004,Vote by Mail - 400C,204510,1,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015902,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015902,0000004,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015903,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015903,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015903,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015904,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015904,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015904,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015905,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015905,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015905,0000004,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015906,0000004,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015906,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015906,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015907,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015907,0000004,Vote by Mail - 400C,204510,2,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015907,0000004,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015908,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015908,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015908,0000004,Vote by Mail - 400C,204510,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015909,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015909,0000004,Vote by Mail - 400C,204510,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015909,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015910,0000004,Vote by Mail - 400C,204510,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015910,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015910,0000004,Vote by Mail - 400C,204510,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015911,0000004,Vote by Mail - 400C,204510,1,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015911,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015911,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015912,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015912,0000004,Vote by Mail - 400C,204510,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015912,0000004,Vote by Mail - 400C,204510,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015913,0000004,Vote by Mail - 400C,204510,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015913,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015913,0000004,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015914,0000004,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015914,0000004,Vote by Mail - 400C,204510,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015914,0000004,Vote by Mail - 400C,204510,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015915,0000004,Vote by Mail - 400C,204510,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015915,0000004,Vote by Mail - 400C,204510,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000015915,0000004,Vote by Mail - 400C,204510,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016339,0000004,Vote by Mail - 400C,208300,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016339,0000004,Vote by Mail - 400C,208300,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016339,0000004,Vote by Mail - 400C,208300,3,AL G. MURRAY,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016340,0000004,Vote by Mail - 400C,208300,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016340,0000004,Vote by Mail - 400C,208300,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016340,0000004,Vote by Mail - 400C,208300,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016341,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016341,0000004,Vote by Mail - 400C,208300,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016341,0000004,Vote by Mail - 400C,208300,3,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016342,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016342,0000004,Vote by Mail - 400C,208300,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016342,0000004,Vote by Mail - 400C,208300,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016343,0000004,Vote by Mail - 400C,208300,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016343,0000004,Vote by Mail - 400C,208300,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016343,0000004,Vote by Mail - 400C,208300,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016344,0000004,Vote by Mail - 400C,208300,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016344,0000004,Vote by Mail - 400C,208300,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016344,0000004,Vote by Mail - 400C,208300,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016345,0000004,Vote by Mail - 400C,208300,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016345,0000004,Vote by Mail - 400C,208300,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016345,0000004,Vote by Mail - 400C,208300,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016346,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016346,0000004,Vote by Mail - 400C,208300,2,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016346,0000004,Vote by Mail - 400C,208300,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016347,0000004,Vote by Mail - 400C,208300,1,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016347,0000004,Vote by Mail - 400C,208300,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016347,0000004,Vote by Mail - 400C,208300,3,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016348,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016348,0000004,Vote by Mail - 400C,208300,2,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016348,0000004,Vote by Mail - 400C,208300,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016349,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016349,0000004,Vote by Mail - 400C,208300,2,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016349,0000004,Vote by Mail - 400C,208300,3,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016350,0000004,Vote by Mail - 400C,208300,1,DEBORAH MATTHEWS,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016350,0000004,Vote by Mail - 400C,208300,2,MARK A. COPLAN,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016350,0000004,Vote by Mail - 400C,208300,3,NA,0,1
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016351,0000004,Vote by Mail - 400C,208300,1,BEN BARTLETT,0,0
"Member, City Council, Dist. 3 - Berkeley (RCV)",000016351,0000004,Vote by Mail - 400C,208300,2,DEBORAH MATTHEWS,0,0
